id_orgao,cd_orgao,nm_orgao,sigla_orgao,esfera,home_page,nome_municipio,cd_municipio_ibge,nome_entidade,sigla_estado,id_estado
9c8aeebbbccd3af8765a767ab895cbae,495250,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,FEDERAL,NA,Companhia de Pesquisa de Recursos Minerais,29208,Companhia de Pesquisa de Recursos Minerais,BR,99
d2b3b76c6735b3766752d17e67f6a617,495710,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,FEDERAL,NA,Companhia de Pesquisa de Recursos Minerais,29208,Companhia de Pesquisa de Recursos Minerais,BR,99
bc75c0c26af1018a5b321f4a0ea67392,510005,GERENCIA EXECUTIVA DISTRITO FEDERAL,GERENCIA EXECUTIVA DISTRITO FEDERAL,FEDERAL,NA,Instituto Nacional do Seguro Social,37202,Instituto Nacional do Seguro Social,BR,99
1e43ed03d5c85db7c3f9d34d272e0ee1,510180,SUPERINTENDENCIA REGIONAL SUDESTE II,SUPERINTENDENCIA REGIONAL SUDESTE II,FEDERAL,NA,Instituto Nacional do Seguro Social,37202,Instituto Nacional do Seguro Social,BR,99
3f44126c966e3ae1788f3cc5c24b1b54,510421,GERENCIA EXECUTIVA ANAPOLIS,GERENCIA EXECUTIVA ANAPOLIS,FEDERAL,NA,Instituto Nacional do Seguro Social,37202,Instituto Nacional do Seguro Social,BR,99
0b2c167a3eec9cd1ad026ceb26118c60,511270,GERENCIA EXECUTIVA SAO LUIS,GERENCIA EXECUTIVA SAO LUIS,FEDERAL,NA,Instituto Nacional do Seguro Social,37202,Instituto Nacional do Seguro Social,BR,99
aeddf95aa71d6d146525acd36bf4a049,511424,GERENCIA EXECUTIVA SAO JOSE DO RIO PRETO,GERENCIA EXECUTIVA SAO JOSE DO RIO PRETO,FEDERAL,NA,Instituto Nacional do Seguro Social,37202,Instituto Nacional do Seguro Social,BR,99
4a5f3ae3cb08c5f69564bb2f128c988e,550005,COORDENACAO GERAL DE LICITACOES E CONTRATOS.,COORDENACAO GERAL DE LICITACOES E CONTRATOS.,FEDERAL,NA,Ministério da Cidadania - Unidades com víncul,55000,Ministério da Cidadania - Unidades com víncul,BR,99
3bbf7866edd3e7b0c45f3ab6f2447e94,550025,SAA/SE/MC - CONDOMINIO BLOCO A,SAA/SE/MC - CONDOMINIO BLOCO A,FEDERAL,NA,Ministério da Cidadania - Unidades com víncul,55000,Ministério da Cidadania - Unidades com víncul,BR,99
7ba4411176767d43f06a107abf2b936f,749000,DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA,DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
4de81a9d951546c9cb9c3060691e57ef,781600,ESCOLA DE APRENDIZES-MARINHEIROS DO ES,ESCOLA DE APRENDIZES-MARINHEIROS DO ES,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
0e7ad9a0895f306010487dd72efee7c5,782700,HOSPITAL NAVAL_DE SALVADOR,HOSPITAL NAVAL_DE SALVADOR,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
479b8a5e5906a7a5c4c4f6863b21c737,785810,CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
356c632da98db2cda7acbf5d5c55c9ce,786800,BASE FLUVIAL DE LADARIO,BASE FLUVIAL DE LADARIO,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
5b1690d039180155f2c82291be5121ce,795400,BATALHAO DE OPERACOES ESPECIAIS DE FN,BATALHAO DE OPERACOES ESPECIAIS DE FN,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
a51b6a5af018238d39af2edec736c6ef,153165,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,FEDERAL,NA,Universidade Federal Rural de Pernambuco,26248,Universidade Federal Rural de Pernambuco,BR,99
eeb213e43ab8d33fdddd4ab13f4ad2e4,158135,"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA","INST.FED.DE EDUC.,CIENC.E TEC.DO PARA",FEDERAL,NA,Instituto Federal do Pará,26416,Instituto Federal do Pará,BR,99
7901e968f339df8c667a3c5da8f7d21b,160058,32 GRUPO DE ARTILHARIA DE CAMPANHA,32 GRUPO DE ARTILHARIA DE CAMPANHA,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
be2f37aebeb9f344f7ba66a2337a50a7,160151,9 GRUPO DE ARTILHARIA DE CAMPANHA,9 GRUPO DE ARTILHARIA DE CAMPANHA,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
3a0e4369516ddd0098387d14a52be3bf,160233,COMANDO 5º BRIGADA DE CAVALARIA BLINDADA,COMANDO 5º BRIGADA DE CAVALARIA BLINDADA,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
a92424fa3a105bf696e120d13c93ee54,160478,13º REGIMENTO DE CAVALARIA MECANIZADO,13º REGIMENTO DE CAVALARIA MECANIZADO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
9d085ee728656f703c88a338ca5daa8f,925152,CONSELHO REG. DE CONTABILID. DE MINAS GERAIS,CONSELHO REG. DE CONTABILID. DE MINAS GERAIS,FEDERAL,NA,CONSELHO FEDERAL DE CONTABILIDADE,38500,CONSELHO FEDERAL DE CONTABILIDADE,BR,99
39e51baf3516ecb4813076497a8e7e18,926137,GER. DE CENTRO DE SER.COMP.ESCRITÓRIOCENTRAL,GER. DE CENTRO DE SER.COMP.ESCRITÓRIOCENTRAL,FEDERAL,NA,EMPRESAS DE ENERGIA,91081,EMPRESAS DE ENERGIA,BR,99
ec4a565497ec0bb67999fbf263de0f72,110096,SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO,SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO,FEDERAL,NA,Advocacia-Geral da União - Unidades com víncu,63000,Advocacia-Geral da União - Unidades com víncu,BR,99
9b6134aa3676d41fc8ec9478692295df,110402,ESCOLA SUPERIOR DE GUERRA,ESCOLA SUPERIOR DE GUERRA,FEDERAL,NA,Ministério da Defesa - Unidades com vínculo d,52000,Ministério da Defesa - Unidades com vínculo d,BR,99
37576c4f952250bf8ed17842b31c24b9,113601,INSTITUTO DE PESQUISA ECONOMICA APLICADA,INSTITUTO DE PESQUISA ECONOMICA APLICADA,FEDERAL,NA,Instituto de Pesquisa Econômica Aplicada,61201,Instituto de Pesquisa Econômica Aplicada,BR,99
2157192c9a86e35bb76933691a968f22,113801,DNOCS - CEST/PE - RECIFE-PE,DNOCS - CEST/PE - RECIFE-PE,FEDERAL,NA,Departamento Nacional de Obras Contra as Seca,22204,Departamento Nacional de Obras Contra as Seca,BR,99
99cc9a58967340d8aebb437af0ad06ff,114609,UNIDADE ESTADUAL DO IBGE NO PIAUI,UNIDADE ESTADUAL DO IBGE NO PIAUI,FEDERAL,NA,Fundação Instituto Brasileiro de Geografia e,25205,Fundação Instituto Brasileiro de Geografia e,BR,99
8764f78adee968150ae425ef45030837,120006,GRUPAMENTO DE APOIO DE BRASILIA,GRUPAMENTO DE APOIO DE BRASILIA,FEDERAL,NA,Comando da Aeronáutica,52111,Comando da Aeronáutica,BR,99
76c66e80d93a1438a0b0f8ccac3921d3,120627,GRUPAMENTO DE APOIO DE ALCANTARA,GRUPAMENTO DE APOIO DE ALCANTARA,FEDERAL,NA,Comando da Aeronáutica,52111,Comando da Aeronáutica,BR,99
f5868c0d1ccfe1ba32050f4c9241657c,130011,INSTITUTO NACIONAL DE METEOROLOGIA,INSTITUTO NACIONAL DE METEOROLOGIA,FEDERAL,NA,"Ministério da Agricultura, Pecuária e Abastec",22000,"Ministério da Agricultura, Pecuária e Abastec",BR,99
79056e9dcf8ebb03b93318cffccb4a29,135006,EMBRAPA/CPATU,EMBRAPA/CPATU,FEDERAL,NA,Empresa Brasileira de Pesquisa Agropecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,BR,99
9878971aae188e4a04c625882ac97b0d,135031,EMBRAPA/CPACT,EMBRAPA/CPACT,FEDERAL,NA,Empresa Brasileira de Pesquisa Agropecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,BR,99
34f8e63fd9d29546882f511a60f25d76,135038,EMBRAPA/CENARGEN,EMBRAPA/CENARGEN,FEDERAL,NA,Empresa Brasileira de Pesquisa Agropecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,BR,99
ae27ae16fa35218a083ddbfa575d55e4,150151,UTFPR- CAMPUS FRANCISCO BELTRAO,UTFPR- CAMPUS FRANCISCO BELTRAO,FEDERAL,NA,Universidade Tecnológica Federal do Paraná,26258,Universidade Tecnológica Federal do Paraná,BR,99
15225e95ed1fb6a9d97f51b14c43b3a9,150247,COMPLEXO HOSPITALAR E DE SAUDE DA UFBA,COMPLEXO HOSPITALAR E DE SAUDE DA UFBA,FEDERAL,NA,Universidade Federal da Bahia,26232,Universidade Federal da Bahia,BR,99
536ae3c79254a461b94cc03896c2c0fc,153032,UNIVERSIDADE FEDERAL DE LAVRAS,UNIVERSIDADE FEDERAL DE LAVRAS,FEDERAL,NA,Universidade Federal de Lavras,26263,Universidade Federal de Lavras,BR,99
4ddf8b1a90c6cda8cc4e2dc6fb5f4a6b,153033,UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN,UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN,FEDERAL,NA,Universidade Federal Rural do Semi-Árido,26264,Universidade Federal Rural do Semi-Árido,BR,99
95b4a2c4f3da768e0f207ba09849e89c,153057,HOSPITAL UNIVERSITARIO ANTONIO PEDRO,HOSPITAL UNIVERSITARIO ANTONIO PEDRO,FEDERAL,NA,Universidade Federal Fluminense,26236,Universidade Federal Fluminense,BR,99
1ae452375f9c217af2baecc21d18436b,153122,INSTITUTO DE QUIMICA DA UFRJ,INSTITUTO DE QUIMICA DA UFRJ,FEDERAL,NA,Universidade Federal do Rio de Janeiro,26245,Universidade Federal do Rio de Janeiro,BR,99
e0c547505ee23b62c11191c2da5be4f6,153140,FACULDADE DE FARMACIA DA UFRJ,FACULDADE DE FARMACIA DA UFRJ,FEDERAL,NA,Universidade Federal do Rio de Janeiro,26245,Universidade Federal do Rio de Janeiro,BR,99
7926fd71dbe153fddf903da389e1a3da,153152,HOSPITAL UNIVERSITARIO DA UFRJ,HOSPITAL UNIVERSITARIO DA UFRJ,FEDERAL,NA,Universidade Federal do Rio de Janeiro,26245,Universidade Federal do Rio de Janeiro,BR,99
4ba9a8dd15fc414e6313b36c4f1d1873,153166,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,FEDERAL,NA,Universidade Federal Rural do Rio de Janeiro,26249,Universidade Federal Rural do Rio de Janeiro,BR,99
34863670389aa7d10269b3a07d85d35e,153177,UTFPR - CAMPUS PATO BRANCO,UTFPR - CAMPUS PATO BRANCO,FEDERAL,NA,Universidade Tecnológica Federal do Paraná,26258,Universidade Tecnológica Federal do Paraná,BR,99
b1da5cea99d6ee878320527ec7db35d0,153290,FACULDADE DE ODONTOLOGIA/UFMG,FACULDADE DE ODONTOLOGIA/UFMG,FEDERAL,NA,Universidade Federal de Minas Gerais,26238,Universidade Federal de Minas Gerais,BR,99
313f5bdf4c90033134f447bafc10af6a,155021,HOSPITAL DAS CLINICAS DA UFMG,HOSPITAL DAS CLINICAS DA UFMG,FEDERAL,NA,Empresa Brasileira de Serviços Hospitalares,26443,Empresa Brasileira de Serviços Hospitalares,BR,99
a6f6648f505f8091d106fc218d554cf8,155180,HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO,HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO,FEDERAL,NA,Empresa Brasileira de Serviços Hospitalares,26443,Empresa Brasileira de Serviços Hospitalares,BR,99
bf964abee658a448405c9fc82681b81d,155850,INST.FED.DO MS/CAMPUS JARDIM,INST.FED.DO MS/CAMPUS JARDIM,FEDERAL,NA,Instituto Federal do Mato Grosso do Sul,26415,Instituto Federal do Mato Grosso do Sul,BR,99
f7fde1f73d9811c486486b1d8b1e8ee1,158121,"INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG","INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG",FEDERAL,NA,Instituto Federal do Norte de Minas Gerais,26410,Instituto Federal do Norte de Minas Gerais,BR,99
eff8a3a83e5edc5be7bcc8a3a1b8de8b,158289,INST.FED.DO MARANHAO/CAMPUS ZE DOCA,INST.FED.DO MARANHAO/CAMPUS ZE DOCA,FEDERAL,NA,Instituto Federal do Maranhão,26408,Instituto Federal do Maranhão,BR,99
962858338bb90b823a76d83db6452e62,158306,INST.FED.DO PARA/CAMPUS BELEM,INST.FED.DO PARA/CAMPUS BELEM,FEDERAL,NA,Instituto Federal do Pará,26416,Instituto Federal do Pará,BR,99
1f776725d5f8ea39b5d269277aff6fd1,158307,INST.FED.DO PARA/CAMPUS MARABA RURAL,INST.FED.DO PARA/CAMPUS MARABA RURAL,FEDERAL,NA,Instituto Federal do Pará,26416,Instituto Federal do Pará,BR,99
e8daa0f4e03a6bd94b30bac122cece7f,158341,INST.FED.RONDONIA/CAMPUS COLORADO DO OESTE-RO,INST.FED.RONDONIA/CAMPUS COLORADO DO OESTE-RO,FEDERAL,NA,Instituto Federal de Rondônia,26421,Instituto Federal de Rondônia,BR,99
9b9d63acb9efe4b5e0f05638ffbf7f12,158361,INST. FED. PIAUI/CAMPUS SAO RAIMUNDO NONATO,INST. FED. PIAUI/CAMPUS SAO RAIMUNDO NONATO,FEDERAL,NA,Instituto Federal do Piauí,26431,Instituto Federal do Piauí,BR,99
6801761998200e46d38c98356d8cfdd4,158371,INST.FED.DO RN/CAMPUS APODI,INST.FED.DO RN/CAMPUS APODI,FEDERAL,NA,Instituto Federal do Rio Grande do Norte,26435,Instituto Federal do Rio Grande do Norte,BR,99
d5566e9066a28a60cd52dc3d2cada82f,158393,INST. FED. DE SERGIPE/CAMPUS ARACAJU,INST. FED. DE SERGIPE/CAMPUS ARACAJU,FEDERAL,NA,Instituto Federal de Sergipe,26423,Instituto Federal de Sergipe,BR,99
f1c689c7194e5ea8fc59dd414ef30039,158416,INST.FED. ESPIRITO SANTO/CAMPUS VITORIA,INST.FED. ESPIRITO SANTO/CAMPUS VITORIA,FEDERAL,NA,Instituto Federal do Espírito Santo,26406,Instituto Federal do Espírito Santo,BR,99
ac8599e2c959cb7da59d85011b22d5fd,158426,INST.FED. ESPIRITO SANTO/CAMPUS SANTA TERESA,INST.FED. ESPIRITO SANTO/CAMPUS SANTA TERESA,FEDERAL,NA,Instituto Federal do Espírito Santo,26406,Instituto Federal do Espírito Santo,BR,99
839598936cdfdc8206fe65f34ee0217a,158496,INST.FED.MATO GROSSO/CAMPUS CONFRESA,INST.FED.MATO GROSSO/CAMPUS CONFRESA,FEDERAL,NA,Instituto Federal do Mato Grosso,26414,Instituto Federal do Mato Grosso,BR,99
0d233436d0de56730391b65993ee04ff,158591,INST. FED. DA BAHIA/CAMPUS SEABRA,INST. FED. DA BAHIA/CAMPUS SEABRA,FEDERAL,NA,Instituto Federal da Bahia,26427,Instituto Federal da Bahia,BR,99
5ed511f4729ff3488bba10a7ebb776e8,158748,IFSP - CAMPUS ITAQUAQUECETUBA,IFSP - CAMPUS ITAQUAQUECETUBA,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
a9acdbad5a527a34b8d53b5533de5e1d,160019,HOSPITAL DE GUARNICAO DE TABATINGA,HOSPITAL DE GUARNICAO DE TABATINGA,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
223ba7746e680034e71de1bcc7149137,160027,4º BATALHAO DE ENGENHARIA DE CONSTRUCAO,4º BATALHAO DE ENGENHARIA DE CONSTRUCAO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
6dbe478c6404b16a3c6a1f3a567f0e2d,160103,50 BATALHAO DE INFANTARIA DE SELVA,50 BATALHAO DE INFANTARIA DE SELVA,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
69a41fbd0ff2c634c3dd1787b41ea454,160129,ESCOLA DE SARGENTOS DAS ARMAS,ESCOLA DE SARGENTOS DAS ARMAS,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
93e80d99a90e9303b09ffde5297a32a6,160137,3º BATALHAO DE INFANTARIA DE SELVA,3º BATALHAO DE INFANTARIA DE SELVA,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
151ccb7626ed97e3cf36fd21b8ce777d,160165,8. DEPOSITO DE SUPRIMENTO,8. DEPOSITO DE SUPRIMENTO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
162eaf44bf04ecf52fc960bd4374c019,160195,COMANDO DO COMANDO MILITAR DO NORDESTE,COMANDO DO COMANDO MILITAR DO NORDESTE,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
8558396d96e3d1b70239746aabd562b1,160206,30º BATALHAO DE INFANTARIA MECANIZADO,30º BATALHAO DE INFANTARIA MECANIZADO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
c642674da8e0d23ba1d05a63975c0dbe,160222,5. BATALHAO DE SUPRIMENTO,5. BATALHAO DE SUPRIMENTO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
362eb05243044ef92d49c3f6074ce2c3,160234,5 REGIMENTO DE CARROS DE COMBATE,5 REGIMENTO DE CARROS DE COMBATE,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
2f9074b4af27339d89d9a068926331b4,160272,21 GRUPO DE ARTILHARIA CAMPANHA,21 GRUPO DE ARTILHARIA CAMPANHA,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
c10a5a4c8d2cde769ee24a262d0ee6b7,160351,HOSPITAL DE GUARNICAO DE PORTO VELHO,HOSPITAL DE GUARNICAO DE PORTO VELHO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
dbf8328379bb1d73019e0ddcde86e8a1,160402,6 BATALHAO DE ENGENHARIA DE COMBATE,6 BATALHAO DE ENGENHARIA DE COMBATE,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
4ae5d5d94f80cf4c7ee20114ecd8c6dc,160529,ARSENAL DE GUERRA DE SAO PAULO,ARSENAL DE GUERRA DE SAO PAULO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
b6a06ceaa71227d10e36ff5ca28c208a,168007,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FMCE,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FMCE,FEDERAL,NA,Indústria de Material Bélico do Brasil,52221,Indústria de Material Bélico do Brasil,BR,99
4e964f20a97ff4a4dde7d14c1ab95c80,170028,DELEGACIA DA RFB EM SAO LUIS,DELEGACIA DA RFB EM SAO LUIS,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
a16e01d846e23572798b36ab4b310092,170055,SUPERINTENDENCIA REG. ADM. DO ME - PERNANBUCO,SUPERINTENDENCIA REG. ADM. DO ME - PERNANBUCO,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
bd2e6645a87da3a373deca7faf75d7cf,170075,SUPERINTENDENCIA REG. ADM. DO ME - BAHIA,SUPERINTENDENCIA REG. ADM. DO ME - BAHIA,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
11b68382e070c2ff34c3738189f501ab,170078,SUPERINTENDENCIA REGIONAL DA RFB NA 5A RF,SUPERINTENDENCIA REGIONAL DA RFB NA 5A RF,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
b1d808318a8762ff0d7a9e3726635e52,170100,GERENCIA REG. DE ADM. DO ME - ESPIRITO SANTO,GERENCIA REG. DE ADM. DO ME - ESPIRITO SANTO,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
fcba8a2113dc5b72370f94f7973aaa82,170135,DELEGACIA DA RFB EM BAURU,DELEGACIA DA RFB EM BAURU,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
f2a1e01fd8ff79ab69fcfaa4c4b08d75,170141,DELEGACIA DA RFB EM SANTOS,DELEGACIA DA RFB EM SANTOS,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
7d2e8e2bc293bbe009538dec00ad1ad9,170143,DELEGACIA DA RFB EM TAUBATE,DELEGACIA DA RFB EM TAUBATE,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
55cb28e190b5f8b7de53de295cd4253e,170148,ALFANDEGA DA RFB AEROP.INTERNAC.DE VIRACOPOS,ALFANDEGA DA RFB AEROP.INTERNAC.DE VIRACOPOS,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
fd64ead81241851bd39d94d28e127222,170177,SUPERINTENDENCIA REGIONAL DA RFB NA 10A RF,SUPERINTENDENCIA REGIONAL DA RFB NA 10A RF,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
6871b0fb10f7cd726464e4f8eae199be,170185,DELEGACIA DA RFB EM SANTO ANGELO,DELEGACIA DA RFB EM SANTO ANGELO,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
bf76580b103f9064a05ebba8ae10e2dd,170192,DELEGACIA DA RFB EM CUIABA,DELEGACIA DA RFB EM CUIABA,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
fd3918617aeee3e8426133365de028a2,170205,DELEGACIA DA RFB EM RIO BRANCO,DELEGACIA DA RFB EM RIO BRANCO,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
89ca5b0ed01c42c28b6c2806e612325d,170207,GERENCIA REG. DE ADMINISTRACAO DO ME-AMAZONAS,GERENCIA REG. DE ADMINISTRACAO DO ME-AMAZONAS,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
5e51269aeca7428057ddd091b0c8aa42,170214,SUPERINTENDENCIA REG. ADM. DO ME - PARA,SUPERINTENDENCIA REG. ADM. DO ME - PARA,FEDERAL,NA,Ministério da Economia - Unidades com vínculo,25000,Ministério da Economia - Unidades com vínculo,BR,99
b40e6080945dc2ddd50b77f5158087dd,179087,BANCO CENTRAL DO BRASIL,BANCO CENTRAL DO BRASIL,FEDERAL,NA,Banco Central do Brasil - Orçamento Fiscal e,25201,Banco Central do Brasil - Orçamento Fiscal e,BR,99
ba06a0895f84e1c895cff3206d936d33,179102,EMPRESA GESTORA DE ATIVOS ± EMGEA,EMPRESA GESTORA DE ATIVOS ± EMGEA,FEDERAL,NA,Empresa Gestora de Ativos,25301,Empresa Gestora de Ativos,BR,99
82ab4bb395471305dc7c903fea3ae339,193115,IBAMA - SUPERINTENDENCIA DA PARAIBA/PB,IBAMA - SUPERINTENDENCIA DA PARAIBA/PB,FEDERAL,NA,Instituto Brasileiro do Meio Ambiente e dos R,20701,Instituto Brasileiro do Meio Ambiente e dos R,BR,99
1d152fe3217442edb1dfc968abebfe8d,200005,COORDENACAO-GERAL DE LOGISTICA E CONTRATOS/MJ,COORDENACAO-GERAL DE LOGISTICA E CONTRATOS/MJ,FEDERAL,NA,Ministério da Justiça e Segurança Pública - U,30000,Ministério da Justiça e Segurança Pública - U,BR,99
fbc920c75d81028b719793f7523f66c8,200330,SECRETARIA NACIONAL DE SEG. PUBLICA - SENASP,SECRETARIA NACIONAL DE SEG. PUBLICA - SENASP,FEDERAL,NA,Ministério da Justiça e Segurança Pública - U,30000,Ministério da Justiça e Segurança Pública - U,BR,99
8913b67dae8aa341eefe556bd0339b8b,200340,ACADEMIA NACIONAL DE POLICIA,ACADEMIA NACIONAL DE POLICIA,FEDERAL,NA,Departamento de Polícia Federal,30108,Departamento de Polícia Federal,BR,99
894a683d2041cfb18a068fe38d9cf4e3,200360,SUPERINTENDENCIA REGIONAL NO ESTADO DE SP,SUPERINTENDENCIA REGIONAL NO ESTADO DE SP,FEDERAL,NA,Departamento de Polícia Federal,30108,Departamento de Polícia Federal,BR,99
71d192bf2ef1274e53255f846b6b6a65,200366,DELEGACIA DE POLICIA FEDERAL EM FOZ DO IGUACU,DELEGACIA DE POLICIA FEDERAL EM FOZ DO IGUACU,FEDERAL,NA,Departamento de Polícia Federal,30108,Departamento de Polícia Federal,BR,99
fcc42584bfffbafb5a92b23432ec0c02,200402,SUPERINTENDENCIA REGIONAL NO ESTADO DO AP,SUPERINTENDENCIA REGIONAL NO ESTADO DO AP,FEDERAL,NA,Departamento de Polícia Federal,30108,Departamento de Polícia Federal,BR,99
8913362168b1f5e9ff74ceeb3cf41326,203003,AGENCIA NACIONAL DO CINEMA,AGENCIA NACIONAL DO CINEMA,FEDERAL,NA,Agência Nacional do Cinema,20203,Agência Nacional do Cinema,BR,99
4a166c86c0da50d116533d5c74e3aef6,240137,CENTRO DE TECNOLOGIAS ESTRATEG. DO NORDESTE,CENTRO DE TECNOLOGIAS ESTRATEG. DO NORDESTE,FEDERAL,NA,"Ministério da Ciência, Tecnologia, Inovações",24000,"Ministério da Ciência, Tecnologia, Inovações",BR,99
e9c0ba98582f0b43eafba800a18d922b,250023,SUPERINTENDENCIA ESTADUAL DO MS/MT,SUPERINTENDENCIA ESTADUAL DO MS/MT,FEDERAL,NA,Ministério da Saúde - Unidades com vínculo di,36000,Ministério da Saúde - Unidades com vínculo di,BR,99
c895722e7407ce6a734c1a7cc89928c2,250105,HOSPITAL FEDERAL DA LAGOA,HOSPITAL FEDERAL DA LAGOA,FEDERAL,NA,Ministério da Saúde - Unidades com vínculo di,36000,Ministério da Saúde - Unidades com vínculo di,BR,99
2e1584b0a9d91d2423cae4ebe1a627fa,257037,DISTRITO SANIT.ESP.INDIGENA - ARAGUAIA,DISTRITO SANIT.ESP.INDIGENA - ARAGUAIA,FEDERAL,NA,Ministério da Saúde - Unidades com vínculo di,36000,Ministério da Saúde - Unidades com vínculo di,BR,99
8d4c686dd71be1aaafdde35d3212b85d,257040,DISTRITO SANIT.ESP.INDIGENA - XAVANTE,DISTRITO SANIT.ESP.INDIGENA - XAVANTE,FEDERAL,NA,Ministério da Saúde - Unidades com vínculo di,36000,Ministério da Saúde - Unidades com vínculo di,BR,99
cc6f4c7100186516f4980bce0a1b5bbf,257044,DISTRITO SANIT.ESP.INDIGENA - KAIAPO REDENCAO,DISTRITO SANIT.ESP.INDIGENA - KAIAPO REDENCAO,FEDERAL,NA,Ministério da Saúde - Unidades com vínculo di,36000,Ministério da Saúde - Unidades com vínculo di,BR,99
5e1b992e9c309f3f9293f8675db1f128,323106,GERENCIA REGIONAL DA ANM - GO,GERENCIA REGIONAL DA ANM - GO,FEDERAL,NA,Agência Nacional de Mineração,32396,Agência Nacional de Mineração,BR,99
