tipo_educacao,municipio,esfera,creche_parcial,creche_integral,pre_escola_parcial,pre_escola_integral,fundamental_inicial_parcial,fundamental_inicial_integral,fundamental_final_parcial,fundamental_final_integral,medio_parcial,medio_integral,eja_fundamental,eja_medio
especial,PINHEIRINHO DO VALE,Estadual Urbana,0,0,0,0,4,0,11,0,7,0,0,0
especial,PINHEIRINHO DO VALE,Estadual Rural,0,0,0,0,3,0,4,0,0,0,0,0
especial,PINHEIRINHO DO VALE,Municipal Urbana,0,0,0,0,6,4,24,0,0,0,0,0
especial,PINHEIRINHO DO VALE,Municipal Rural,0,0,0,0,11,0,8,0,0,0,0,0
especial,PINHEIRINHO DO VALE,Estadual e Municipal,0,0,0,0,24,4,47,0,7,0,0,0
especial,PINHEIRO MACHADO,Estadual Urbana,0,0,0,0,0,0,0,0,1,0,0,0
especial,PINHEIRO MACHADO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PINHEIRO MACHADO,Municipal Urbana,0,2,3,0,6,0,6,0,0,0,1,0
especial,PINHEIRO MACHADO,Municipal Rural,0,0,0,0,2,6,0,1,0,0,0,0
especial,PINHEIRO MACHADO,Estadual e Municipal,0,2,3,0,8,6,6,1,1,0,1,0
especial,PINTO BANDEIRA,Estadual Urbana,0,0,0,0,1,0,8,0,2,0,0,0
especial,PINTO BANDEIRA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PINTO BANDEIRA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,PINTO BANDEIRA,Municipal Rural,0,0,0,0,2,0,0,0,0,0,0,0
especial,PINTO BANDEIRA,Estadual e Municipal,0,0,0,0,3,0,8,0,2,0,0,0
especial,PIRAPO,Estadual Urbana,0,0,0,0,7,0,1,0,1,0,0,0
especial,PIRAPO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PIRAPO,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,PIRAPO,Municipal Rural,0,0,1,0,4,0,6,0,0,0,0,0
especial,PIRAPO,Estadual e Municipal,0,0,1,0,11,0,7,0,1,0,0,0
especial,PIRATINI,Estadual Urbana,0,0,0,0,21,0,11,0,6,0,0,1
especial,PIRATINI,Estadual Rural,0,0,0,0,8,0,1,0,0,0,0,0
especial,PIRATINI,Municipal Urbana,0,0,1,0,8,0,1,0,0,0,3,0
especial,PIRATINI,Municipal Rural,0,0,0,0,11,0,9,0,0,0,0,0
especial,PIRATINI,Estadual e Municipal,0,0,1,0,48,0,22,0,6,0,3,1
especial,PLANALTO,Estadual Urbana,0,0,0,0,2,0,6,0,5,0,0,0
especial,PLANALTO,Estadual Rural,0,0,0,0,1,0,3,0,4,0,0,0
especial,PLANALTO,Municipal Urbana,0,0,1,1,17,3,10,3,0,0,0,0
especial,PLANALTO,Municipal Rural,0,0,0,0,0,0,1,0,0,0,0,0
especial,PLANALTO,Estadual e Municipal,0,0,1,1,20,3,20,3,9,0,0,0
especial,POCO DAS ANTAS,Estadual Urbana,0,0,0,0,0,0,2,0,1,0,0,0
especial,POCO DAS ANTAS,Estadual Rural,0,0,0,0,0,0,3,0,0,0,0,0
especial,POCO DAS ANTAS,Municipal Urbana,0,0,0,0,1,1,0,0,0,0,0,0
especial,POCO DAS ANTAS,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,POCO DAS ANTAS,Estadual e Municipal,0,0,0,0,1,1,5,0,1,0,0,0
especial,PONTAO,Estadual Urbana,0,0,0,0,0,0,0,0,4,0,0,1
especial,PONTAO,Estadual Rural,0,0,0,0,0,3,0,4,0,0,0,0
especial,PONTAO,Municipal Urbana,0,2,0,1,0,24,0,13,0,0,1,0
especial,PONTAO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PONTAO,Estadual e Municipal,0,2,0,1,0,27,0,17,4,0,1,1
especial,PONTE PRETA,Estadual Urbana,0,0,0,0,3,0,6,0,4,0,4,0
especial,PONTE PRETA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PONTE PRETA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,PONTE PRETA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PONTE PRETA,Estadual e Municipal,0,0,0,0,3,0,6,0,4,0,4,0
especial,PORTAO,Estadual Urbana,0,0,0,0,3,0,29,0,17,0,3,3
especial,PORTAO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PORTAO,Municipal Urbana,0,7,13,0,79,0,32,0,0,0,1,0
especial,PORTAO,Municipal Rural,0,0,0,0,4,0,6,0,0,0,0,0
especial,PORTAO,Estadual e Municipal,0,7,13,0,86,0,67,0,17,0,4,3
especial,PORTO ALEGRE,Estadual Urbana,0,0,5,1,2169,82,1238,9,675,0,223,57
especial,PORTO ALEGRE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PORTO ALEGRE,Municipal Urbana,34,46,86,113,1004,262,1047,112,36,0,490,0
especial,PORTO ALEGRE,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PORTO ALEGRE,Estadual e Municipal,34,46,91,114,3173,344,2285,121,711,0,713,57
especial,PORTO LUCENA,Estadual Urbana,0,0,0,0,4,0,2,0,3,0,0,0
especial,PORTO LUCENA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PORTO LUCENA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,PORTO LUCENA,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,PORTO LUCENA,Estadual e Municipal,0,0,0,0,5,0,2,0,3,0,0,0
especial,PORTO MAUA,Estadual Urbana,0,0,0,0,0,0,7,0,0,0,0,0
especial,PORTO MAUA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PORTO MAUA,Municipal Urbana,0,0,0,0,2,0,0,0,0,0,0,0
especial,PORTO MAUA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PORTO MAUA,Estadual e Municipal,0,0,0,0,2,0,7,0,0,0,0,0
especial,PORTO VERA CRUZ,Estadual Urbana,0,0,0,0,0,0,2,0,1,0,0,0
especial,PORTO VERA CRUZ,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PORTO VERA CRUZ,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,PORTO VERA CRUZ,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,PORTO VERA CRUZ,Estadual e Municipal,0,0,0,0,1,0,2,0,1,0,0,0
especial,PORTO XAVIER,Estadual Urbana,0,0,0,0,2,6,9,0,9,0,2,1
especial,PORTO XAVIER,Estadual Rural,0,0,0,0,3,0,8,0,0,0,0,0
especial,PORTO XAVIER,Municipal Urbana,0,3,1,0,0,0,0,0,0,0,0,0
especial,PORTO XAVIER,Municipal Rural,0,0,2,0,7,0,14,0,0,0,0,0
especial,PORTO XAVIER,Estadual e Municipal,0,3,3,0,12,6,31,0,9,0,2,1
especial,POUSO NOVO,Estadual Urbana,0,0,0,0,4,0,1,0,1,0,0,0
especial,POUSO NOVO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,POUSO NOVO,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,POUSO NOVO,Municipal Rural,0,0,0,0,0,1,1,0,0,0,0,0
especial,POUSO NOVO,Estadual e Municipal,0,0,0,0,4,1,2,0,1,0,0,0
especial,PRESIDENTE LUCENA,Estadual Urbana,0,0,0,0,0,0,5,0,1,0,0,0
especial,PRESIDENTE LUCENA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PRESIDENTE LUCENA,Municipal Urbana,0,1,0,0,0,0,0,0,0,0,0,0
especial,PRESIDENTE LUCENA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PRESIDENTE LUCENA,Estadual e Municipal,0,1,0,0,0,0,5,0,1,0,0,0
especial,PROGRESSO,Estadual Urbana,0,0,0,0,0,0,2,0,6,0,0,0
especial,PROGRESSO,Estadual Rural,0,0,0,0,4,0,3,0,0,0,0,0
especial,PROGRESSO,Municipal Urbana,0,2,1,0,4,0,11,0,0,0,0,0
especial,PROGRESSO,Municipal Rural,0,0,0,0,2,0,1,0,0,0,0,0
especial,PROGRESSO,Estadual e Municipal,0,2,1,0,10,0,17,0,6,0,0,0
especial,PROTASIO ALVES,Estadual Urbana,0,0,0,0,0,0,3,0,0,0,0,0
especial,PROTASIO ALVES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PROTASIO ALVES,Municipal Urbana,0,0,0,0,2,0,0,0,0,0,0,0
especial,PROTASIO ALVES,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PROTASIO ALVES,Estadual e Municipal,0,0,0,0,2,0,3,0,0,0,0,0
especial,PUTINGA,Estadual Urbana,0,0,0,0,0,0,11,0,7,0,0,0
especial,PUTINGA,Estadual Rural,0,0,0,0,1,0,2,0,0,0,0,0
especial,PUTINGA,Municipal Urbana,1,0,1,0,4,1,0,0,0,0,0,0
especial,PUTINGA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,PUTINGA,Estadual e Municipal,1,0,1,0,5,1,13,0,7,0,0,0
especial,QUARAI,Estadual Urbana,0,0,1,0,90,5,73,5,21,0,38,6
especial,QUARAI,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,QUARAI,Municipal Urbana,0,8,10,0,36,0,8,0,0,0,0,0
especial,QUARAI,Municipal Rural,0,0,0,0,3,0,0,0,0,0,0,0
especial,QUARAI,Estadual e Municipal,0,8,11,0,129,5,81,5,21,0,38,6
especial,QUATRO IRMAOS,Estadual Urbana,0,0,0,0,0,0,8,0,4,0,2,0
especial,QUATRO IRMAOS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,QUATRO IRMAOS,Municipal Urbana,0,0,0,0,0,3,0,0,0,0,0,0
especial,QUATRO IRMAOS,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,QUATRO IRMAOS,Estadual e Municipal,0,0,0,0,0,3,8,0,4,0,2,0
especial,QUEVEDOS,Estadual Urbana,0,0,0,0,5,0,2,0,0,0,0,1
especial,QUEVEDOS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,QUEVEDOS,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,QUEVEDOS,Municipal Rural,0,0,1,0,1,0,4,0,0,0,0,0
especial,QUEVEDOS,Estadual e Municipal,0,0,1,0,6,0,6,0,0,0,0,1
especial,QUINZE DE NOVEMBRO,Estadual Urbana,0,0,0,0,6,0,9,0,2,0,0,0
especial,QUINZE DE NOVEMBRO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,QUINZE DE NOVEMBRO,Municipal Urbana,0,0,0,0,8,0,5,0,0,0,0,0
especial,QUINZE DE NOVEMBRO,Municipal Rural,0,0,0,0,0,0,4,0,0,0,0,0
especial,QUINZE DE NOVEMBRO,Estadual e Municipal,0,0,0,0,14,0,18,0,2,0,0,0
especial,REDENTORA,Estadual Urbana,0,0,0,0,3,0,8,0,0,0,1,0
especial,REDENTORA,Estadual Rural,0,0,2,0,11,0,9,0,2,0,0,0
especial,REDENTORA,Municipal Urbana,0,0,0,0,11,0,6,0,0,0,0,0
especial,REDENTORA,Municipal Rural,0,0,0,0,3,0,6,0,0,0,1,0
especial,REDENTORA,Estadual e Municipal,0,0,2,0,28,0,29,0,2,0,2,0
especial,RELVADO,Estadual Urbana,0,0,0,0,0,0,1,0,1,0,0,0
especial,RELVADO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,RELVADO,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,RELVADO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,RELVADO,Estadual e Municipal,0,0,0,0,0,0,1,0,1,0,0,0
especial,RESTINGA SECA,Estadual Urbana,0,0,0,0,7,0,5,0,5,0,3,2
especial,RESTINGA SECA,Estadual Rural,0,0,0,0,6,0,2,0,0,0,0,0
especial,RESTINGA SECA,Municipal Urbana,2,2,4,0,8,0,4,0,0,0,0,0
especial,RESTINGA SECA,Municipal Rural,0,0,1,0,6,0,4,0,0,0,0,0
especial,RESTINGA SECA,Estadual e Municipal,2,2,5,0,27,0,15,0,5,0,3,2
especial,RIO DOS INDIOS,Estadual Urbana,0,0,0,0,9,0,3,0,0,0,0,0
especial,RIO DOS INDIOS,Estadual Rural,0,0,0,0,2,0,1,0,0,0,0,0
especial,RIO DOS INDIOS,Municipal Urbana,0,0,1,0,0,0,0,0,0,0,29,0
especial,RIO DOS INDIOS,Municipal Rural,0,0,0,0,4,3,1,0,0,0,0,0
especial,RIO DOS INDIOS,Estadual e Municipal,0,0,1,0,15,3,5,0,0,0,29,0
especial,RIO GRANDE,Estadual Urbana,0,0,0,0,213,3,177,4,131,1,40,22
especial,RIO GRANDE,Estadual Rural,0,0,0,0,1,0,3,0,0,0,0,0
especial,RIO GRANDE,Municipal Urbana,25,1,146,2,863,65,344,21,0,0,143,15
especial,RIO GRANDE,Municipal Rural,0,0,19,2,176,14,49,1,0,0,7,0
especial,RIO GRANDE,Estadual e Municipal,25,1,165,4,1253,82,573,26,131,1,190,37
especial,RIO PARDO,Estadual Urbana,0,0,0,0,158,0,114,0,25,0,11,4
especial,RIO PARDO,Estadual Rural,0,0,0,0,17,0,13,0,10,0,0,0
especial,RIO PARDO,Municipal Urbana,0,12,10,0,22,0,7,0,0,0,0,0
especial,RIO PARDO,Municipal Rural,0,1,6,0,60,0,41,0,0,0,0,0
especial,RIO PARDO,Estadual e Municipal,0,13,16,0,257,0,175,0,35,0,11,4
especial,RIOZINHO,Estadual Urbana,0,0,0,0,3,0,3,0,0,0,0,0
especial,RIOZINHO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,RIOZINHO,Municipal Urbana,0,0,0,0,1,0,0,0,0,0,0,0
especial,RIOZINHO,Municipal Rural,0,0,0,0,0,0,4,0,0,0,0,0
especial,RIOZINHO,Estadual e Municipal,0,0,0,0,4,0,7,0,0,0,0,0
especial,ROCA SALES,Estadual Urbana,0,0,0,0,5,0,6,0,6,0,0,0
especial,ROCA SALES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,ROCA SALES,Municipal Urbana,0,1,0,0,6,0,4,0,0,0,3,0
especial,ROCA SALES,Municipal Rural,0,0,1,0,6,0,7,0,0,0,0,0
especial,ROCA SALES,Estadual e Municipal,0,1,1,0,17,0,17,0,6,0,3,0
especial,RODEIO BONITO,Estadual Urbana,0,0,0,0,8,0,7,0,4,0,4,2
especial,RODEIO BONITO,Estadual Rural,0,0,0,0,2,0,4,0,0,0,0,0
especial,RODEIO BONITO,Municipal Urbana,1,0,1,0,2,0,15,0,0,0,0,0
especial,RODEIO BONITO,Municipal Rural,0,0,1,0,6,0,8,0,0,0,0,0
especial,RODEIO BONITO,Estadual e Municipal,1,0,2,0,18,0,34,0,4,0,4,2
especial,ROLADOR,Estadual Urbana,0,0,0,0,10,0,15,0,7,0,0,0
especial,ROLADOR,Estadual Rural,0,0,0,0,2,0,8,0,0,0,0,0
especial,ROLADOR,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,ROLADOR,Municipal Rural,0,0,0,0,1,0,6,0,0,0,0,0
especial,ROLADOR,Estadual e Municipal,0,0,0,0,13,0,29,0,7,0,0,0
especial,ROLANTE,Estadual Urbana,0,0,0,0,5,0,9,0,4,0,0,0
especial,ROLANTE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,ROLANTE,Municipal Urbana,0,5,2,3,15,2,17,0,0,0,0,0
especial,ROLANTE,Municipal Rural,0,0,0,3,0,2,4,1,0,0,0,0
especial,ROLANTE,Estadual e Municipal,0,5,2,6,20,4,30,1,4,0,0,0
especial,RONDA ALTA,Estadual Urbana,0,0,0,0,22,0,16,0,12,0,2,4
especial,RONDA ALTA,Estadual Rural,0,0,0,0,13,0,4,0,2,0,0,0
especial,RONDA ALTA,Municipal Urbana,0,0,1,0,5,0,0,0,0,0,0,0
especial,RONDA ALTA,Municipal Rural,0,0,0,0,11,0,11,0,0,0,0,0
especial,RONDA ALTA,Estadual e Municipal,0,0,1,0,51,0,31,0,14,0,2,4
especial,RONDINHA,Estadual Urbana,0,0,0,0,2,0,4,0,4,0,0,0
especial,RONDINHA,Estadual Rural,0,0,0,0,0,0,2,0,0,0,0,0
especial,RONDINHA,Municipal Urbana,0,0,1,0,6,0,4,0,0,0,0,0
especial,RONDINHA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,RONDINHA,Estadual e Municipal,0,0,1,0,8,0,10,0,4,0,0,0
especial,ROQUE GONZALES,Estadual Urbana,0,0,0,0,2,0,10,0,1,0,0,2
especial,ROQUE GONZALES,Estadual Rural,0,0,0,0,7,0,5,0,0,0,0,0
especial,ROQUE GONZALES,Municipal Urbana,0,1,0,0,0,0,0,0,0,0,0,0
especial,ROQUE GONZALES,Municipal Rural,0,0,5,0,18,0,12,0,0,0,0,0
especial,ROQUE GONZALES,Estadual e Municipal,0,1,5,0,27,0,27,0,1,0,0,2
especial,ROSARIO DO SUL,Estadual Urbana,0,0,0,0,84,0,69,0,22,0,26,7
especial,ROSARIO DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,ROSARIO DO SUL,Municipal Urbana,0,0,12,0,39,3,44,2,0,0,2,0
especial,ROSARIO DO SUL,Municipal Rural,0,0,1,0,7,0,0,0,0,0,0,0
especial,ROSARIO DO SUL,Estadual e Municipal,0,0,13,0,130,3,113,2,22,0,28,7
especial,SAGRADA FAMILIA,Estadual Urbana,0,0,0,0,0,0,2,0,3,0,0,0
especial,SAGRADA FAMILIA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SAGRADA FAMILIA,Municipal Urbana,0,0,0,0,3,0,0,0,0,0,0,0
especial,SAGRADA FAMILIA,Municipal Rural,0,0,0,0,2,0,0,0,0,0,0,0
especial,SAGRADA FAMILIA,Estadual e Municipal,0,0,0,0,5,0,2,0,3,0,0,0
especial,SALDANHA MARINHO,Estadual Urbana,0,0,0,0,2,0,2,0,1,0,0,0
especial,SALDANHA MARINHO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SALDANHA MARINHO,Municipal Urbana,0,0,0,0,4,0,2,0,0,0,0,0
especial,SALDANHA MARINHO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SALDANHA MARINHO,Estadual e Municipal,0,0,0,0,6,0,4,0,1,0,0,0
especial,SALTO DO JACUI,Estadual Urbana,0,0,0,0,21,0,17,0,2,0,6,2
especial,SALTO DO JACUI,Estadual Rural,0,0,0,0,3,0,0,0,0,0,1,0
especial,SALTO DO JACUI,Municipal Urbana,0,1,1,0,67,0,36,0,0,0,0,0
especial,SALTO DO JACUI,Municipal Rural,0,0,0,0,12,0,9,0,0,0,0,0
especial,SALTO DO JACUI,Estadual e Municipal,0,1,1,0,103,0,62,0,2,0,7,2
especial,SALVADOR DAS MISSOES,Estadual Urbana,0,0,0,0,7,0,7,0,6,0,0,0
especial,SALVADOR DAS MISSOES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SALVADOR DAS MISSOES,Municipal Urbana,0,2,1,0,0,0,0,0,0,0,0,0
especial,SALVADOR DAS MISSOES,Municipal Rural,0,0,0,0,5,0,7,0,0,0,0,0
especial,SALVADOR DAS MISSOES,Estadual e Municipal,0,2,1,0,12,0,14,0,6,0,0,0
especial,SALVADOR DO SUL,Estadual Urbana,0,0,0,0,0,0,1,0,2,0,0,0
especial,SALVADOR DO SUL,Estadual Rural,0,0,0,0,3,0,1,0,0,0,0,0
especial,SALVADOR DO SUL,Municipal Urbana,0,2,1,0,4,0,5,0,0,0,0,0
especial,SALVADOR DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SALVADOR DO SUL,Estadual e Municipal,0,2,1,0,7,0,7,0,2,0,0,0
especial,SANANDUVA,Estadual Urbana,0,0,0,0,10,0,12,0,19,0,10,1
especial,SANANDUVA,Estadual Rural,0,0,0,0,1,0,4,0,0,0,0,0
especial,SANANDUVA,Municipal Urbana,1,2,1,2,17,0,28,0,0,0,0,0
especial,SANANDUVA,Municipal Rural,0,0,0,0,1,0,0,0,0,0,0,0
especial,SANANDUVA,Estadual e Municipal,1,2,1,2,29,0,44,0,19,0,10,1
especial,SANT ANA DO LIVRAMENTO,Estadual Urbana,0,0,0,0,370,31,416,4,122,0,93,22
especial,SANT ANA DO LIVRAMENTO,Estadual Rural,0,0,0,0,50,0,13,0,2,0,1,0
especial,SANT ANA DO LIVRAMENTO,Municipal Urbana,3,19,36,0,214,0,103,0,0,0,59,0
especial,SANT ANA DO LIVRAMENTO,Municipal Rural,0,0,1,0,60,0,39,2,0,0,0,0
especial,SANT ANA DO LIVRAMENTO,Estadual e Municipal,3,19,37,0,694,31,571,6,124,0,153,22
especial,SANTA BARBARA DO SUL,Estadual Urbana,0,0,0,0,4,0,5,0,3,0,1,0
especial,SANTA BARBARA DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA BARBARA DO SUL,Municipal Urbana,0,3,2,0,29,0,9,0,0,0,0,0
especial,SANTA BARBARA DO SUL,Municipal Rural,0,0,0,0,4,0,3,0,0,0,0,0
especial,SANTA BARBARA DO SUL,Estadual e Municipal,0,3,2,0,37,0,17,0,3,0,1,0
especial,SANTA CECILIA DO SUL,Estadual Urbana,0,0,0,0,0,0,0,0,3,0,0,0
especial,SANTA CECILIA DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA CECILIA DO SUL,Municipal Urbana,0,0,0,0,1,2,3,1,0,0,0,0
especial,SANTA CECILIA DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA CECILIA DO SUL,Estadual e Municipal,0,0,0,0,1,2,3,1,3,0,0,0
especial,SANTA CLARA DO SUL,Estadual Urbana,0,0,0,0,7,0,10,0,9,0,0,0
especial,SANTA CLARA DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA CLARA DO SUL,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA CLARA DO SUL,Municipal Rural,0,0,0,0,0,2,1,0,0,0,0,0
especial,SANTA CLARA DO SUL,Estadual e Municipal,0,0,0,0,7,2,11,0,9,0,0,0
especial,SANTA CRUZ DO SUL,Estadual Urbana,0,0,0,0,207,9,207,8,85,0,8,23
especial,SANTA CRUZ DO SUL,Estadual Rural,0,0,0,0,2,0,5,0,0,0,0,0
especial,SANTA CRUZ DO SUL,Municipal Urbana,0,11,12,5,71,0,97,1,0,0,44,0
especial,SANTA CRUZ DO SUL,Municipal Rural,0,1,2,0,13,0,19,1,0,0,0,0
especial,SANTA CRUZ DO SUL,Estadual e Municipal,0,12,14,5,293,9,328,10,85,0,52,23
especial,SANTA MARGARIDA DO SUL,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA MARGARIDA DO SUL,Estadual Rural,0,0,0,0,8,0,6,0,2,0,0,0
especial,SANTA MARGARIDA DO SUL,Municipal Urbana,0,0,2,0,18,0,6,0,0,0,0,0
especial,SANTA MARGARIDA DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA MARGARIDA DO SUL,Estadual e Municipal,0,0,2,0,26,0,12,0,2,0,0,0
especial,SANTA MARIA,Estadual Urbana,0,0,16,0,276,10,255,0,204,5,81,26
especial,SANTA MARIA,Estadual Rural,0,0,0,0,17,0,12,0,2,0,0,0
especial,SANTA MARIA,Municipal Urbana,27,8,76,1,350,0,208,0,0,0,38,0
especial,SANTA MARIA,Municipal Rural,0,1,1,5,25,24,4,11,0,0,1,0
especial,SANTA MARIA,Estadual e Municipal,27,9,93,6,668,34,479,11,206,5,120,26
especial,SANTA MARIA DO HERVAL,Estadual Urbana,0,0,0,0,5,0,3,0,2,0,0,0
especial,SANTA MARIA DO HERVAL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA MARIA DO HERVAL,Municipal Urbana,0,0,0,0,0,2,3,0,0,0,0,0
especial,SANTA MARIA DO HERVAL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA MARIA DO HERVAL,Estadual e Municipal,0,0,0,0,5,2,6,0,2,0,0,0
especial,SANTA ROSA,Estadual Urbana,0,0,0,0,37,19,46,3,25,0,9,2
especial,SANTA ROSA,Estadual Rural,0,0,0,0,3,0,2,0,0,0,0,0
especial,SANTA ROSA,Municipal Urbana,0,11,4,7,39,7,47,0,0,0,0,0
especial,SANTA ROSA,Municipal Rural,0,0,1,0,6,0,8,0,0,0,0,0
especial,SANTA ROSA,Estadual e Municipal,0,11,5,7,85,26,103,3,25,0,9,2
especial,SANTA TEREZA,Estadual Urbana,0,0,0,0,0,0,2,0,0,0,0,0
especial,SANTA TEREZA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA TEREZA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA TEREZA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA TEREZA,Estadual e Municipal,0,0,0,0,0,0,2,0,0,0,0,0
especial,SANTA VITORIA DO PALMAR,Estadual Urbana,0,0,0,0,24,0,24,0,26,0,0,0
especial,SANTA VITORIA DO PALMAR,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
especial,SANTA VITORIA DO PALMAR,Municipal Urbana,6,1,15,0,80,10,40,8,0,0,31,0
especial,SANTA VITORIA DO PALMAR,Municipal Rural,0,0,3,0,35,2,26,1,7,0,4,0
especial,SANTA VITORIA DO PALMAR,Estadual e Municipal,6,1,18,0,139,12,90,9,33,0,35,0
especial,SANTANA DA BOA VISTA,Estadual Urbana,0,0,0,0,5,0,5,0,2,0,3,1
especial,SANTANA DA BOA VISTA,Estadual Rural,0,0,0,0,0,0,1,0,0,0,0,0
especial,SANTANA DA BOA VISTA,Municipal Urbana,0,0,0,0,7,1,2,0,0,0,0,0
especial,SANTANA DA BOA VISTA,Municipal Rural,0,0,0,0,5,0,0,0,0,0,0,0
especial,SANTANA DA BOA VISTA,Estadual e Municipal,0,0,0,0,17,1,8,0,2,0,3,1
especial,SANTIAGO,Estadual Urbana,0,0,0,0,31,29,56,11,21,0,18,4
especial,SANTIAGO,Estadual Rural,0,0,0,0,2,0,8,0,0,0,0,0
especial,SANTIAGO,Municipal Urbana,0,2,6,0,53,3,27,0,0,0,0,0
especial,SANTIAGO,Municipal Rural,0,0,0,0,5,0,1,0,0,0,0,0
especial,SANTIAGO,Estadual e Municipal,0,2,6,0,91,32,92,11,21,0,18,4
especial,SANTO ANGELO,Estadual Urbana,0,0,0,0,83,13,78,5,33,0,19,2
especial,SANTO ANGELO,Estadual Rural,0,0,0,0,5,0,7,0,0,0,0,0
especial,SANTO ANGELO,Municipal Urbana,0,7,12,0,61,4,33,6,0,0,7,0
especial,SANTO ANGELO,Municipal Rural,0,0,1,0,2,0,7,0,0,0,0,0
especial,SANTO ANGELO,Estadual e Municipal,0,7,13,0,151,17,125,11,33,0,26,2
especial,SANTO ANTONIO DA PATRULHA,Estadual Urbana,0,0,0,0,9,0,13,0,17,4,18,3
especial,SANTO ANTONIO DA PATRULHA,Estadual Rural,0,0,1,0,25,0,34,0,2,0,0,0
especial,SANTO ANTONIO DA PATRULHA,Municipal Urbana,0,0,6,3,50,0,26,1,0,0,0,0
